year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1981,08,61978,72534,1093310,1075984,11787,16.494,9641,13.491,224003,89590,134413,8.326,20.818,189086,68083,121003,6.328,17.573,34917,3.245,35.147,7192,7273,44707
1981,09,59775,68381,1300288,1294127,7368,10.836,6602,9.709,176939,66585,110354,5.145,13.672,164705,53260,111445,4.116,12.727,12234,0.945,25.454,4661,4715,22425
1981,10,10352,11997,238514,236256,1319,11.020,1263,10.552,32098,11927,20171,5.048,13.586,27402,8661,18741,3.666,11.598,4696,1.988,23.197,888,903,3960
1981,11,13743,15727,343652,340150,1909,12.136,1916,12.180,54185,19734,34451,5.802,15.930,47410,16637,30773,4.891,13.938,6775,1.992,27.876,1331,1344,7901
1981,12,191886,229411,3181879,3099916,38269,17.083,27482,12.268,658791,272122,386669,8.778,21.252,494379,163218,331161,5.265,15.948,164412,5.304,31.896,20772,21012,107261
1981,13,86874,107268,1786578,1762518,14532,13.668,12642,11.890,307304,121089,186215,6.870,17.436,259168,81253,177915,4.610,14.704,48136,2.731,29.409,9069,9210,46044
1981,15,18082,21797,321655,317220,3103,14.444,2475,11.521,57147,23771,33376,7.494,18.015,48190,15202,32988,4.792,15.191,8957,2.824,30.383,1810,1856,9844
1981,16,17626,20603,244604,245508,2759,13.349,2890,13.983,41001,16882,24119,6.876,16.701,42913,15349,27564,6.252,17.479,-1912,-0.779,33.401,2133,2167,10083
1981,17,182492,215172,4094496,4130401,23779,11.067,23159,10.779,551238,204209,347029,4.944,13.346,623217,167412,455805,4.053,15.089,-71979,-1.743,26.692,16687,16944,96640
1981,18,82925,100794,1781470,1798151,10388,10.290,10703,10.602,219179,75556,143623,4.202,12.189,253073,68854,184219,3.829,14.074,-33894,-1.885,24.378,7717,7843,37939
1981,19,56389,66733,883679,892772,6888,10.324,6856,10.276,123406,61188,62218,6.854,13.823,141531,48429,93102,5.425,15.853,-18125,-2.030,27.646,5245,5330,23020
1981,20,47857,56159,786660,780032,6683,11.952,6198,11.084,128141,47102,81039,6.038,16.428,116365,35062,81303,4.495,14.918,11776,1.510,29.836,4551,4616,21382
1981,21,52619,62334,956094,959241,7121,11.419,7180,11.513,137779,51734,86045,5.393,14.363,144183,42689,101494,4.450,15.031,-6404,-0.668,28.727,5290,5339,25571
1981,22,66794,79732,1327267,1293563,11180,14.222,8939,11.371,256204,90614,165590,7.005,19.806,187876,63415,124461,4.902,14.524,68328,5.282,29.048,6552,6640,35769
1981,23,20239,23330,323569,323142,2629,11.270,2622,11.240,45200,15041,30159,4.655,13.988,44142,14392,29750,4.454,13.660,1058,0.327,27.320,1934,1948,7938
1981,24,63193,76084,1311520,1304645,9049,11.994,7768,10.296,203146,74716,128430,5.727,15.571,189525,54294,135231,4.162,14.527,13621,1.044,29.054,5408,5503,30812
1981,25,100388,117108,2326563,2305578,12379,10.650,10638,9.152,361339,124569,236770,5.403,15.672,318142,106740,211402,4.630,13.799,43197,1.874,27.598,7336,7472,55090
1981,26,129729,156719,2833426,2873606,17008,10.831,17622,11.222,380865,137845,243020,4.797,13.254,461036,129453,331583,4.505,16.044,-80171,-2.790,26.508,12125,12359,64032
1981,27,71769,84964,1473964,1479861,9292,10.976,8673,10.245,213255,76544,136711,5.172,14.410,225412,66809,158603,4.515,15.232,-12157,-0.821,28.821,6047,6154,36396
1981,28,37112,43934,620648,621430,5247,11.930,5339,12.140,90234,32282,57952,5.195,14.520,91700,25835,65865,4.157,14.756,-1466,-0.236,29.041,4079,4128,18277
1981,29,83619,99780,1635363,1638914,11636,11.682,11288,11.333,237113,93770,143343,5.721,14.468,244379,77238,167141,4.713,14.911,-7266,-0.443,28.935,8192,8308,41204
1981,30,18123,20650,208873,208764,2745,13.347,2577,12.530,37943,14359,23584,6.878,18.175,38033,13346,24687,6.393,18.218,-90,-0.043,36.350,1877,1895,8317
1981,31,32378,37468,493193,489298,3996,10.685,3856,10.311,76620,25540,51080,5.220,15.659,69424,22170,47254,4.531,14.189,7196,1.471,28.377,2825,2860,13774
1981,32,16899,19493,352483,348736,3444,18.020,2683,14.038,72543,31461,41082,9.021,20.802,64561,22567,41994,6.471,18.513,7982,2.289,37.026,1991,2021,16512
1981,33,18762,21132,334215,331600,2638,12.592,2274,10.854,51503,18792,32711,5.667,15.532,46508,11892,34616,3.586,14.025,4995,1.506,28.051,1670,1707,7769
1981,34,136904,156059,2633402,2610846,17644,11.351,16412,10.558,410900,137515,273385,5.267,15.738,366291,113906,252385,4.363,14.030,44609,1.709,28.059,11727,11863,56157
1981,35,23485,27381,342387,338217,4075,14.987,3695,13.589,69736,27670,42066,8.181,20.619,61184,21550,39634,6.372,18.090,8552,2.529,36.180,2682,2705,13260
1981,36,319817,362657,6006224,5970519,40218,11.119,38316,10.593,931560,297230,634330,4.978,15.603,860572,260748,599824,4.367,14.414,70988,1.189,28.827,28537,28866,149829
1981,37,93170,113786,2014941,2009123,13641,12.037,12728,11.231,274909,104207,170702,5.187,13.683,261333,82616,178717,4.112,13.007,13576,0.676,26.015,9063,9181,43232
1981,38,14141,16170,174905,174392,1901,11.843,1664,10.367,27978,11439,16539,6.559,16.043,26950,7565,19385,4.338,15.454,1028,0.589,30.907,1234,1245,5467
1981,39,159115,199297,3635266,3685883,20401,10.237,20363,10.218,443717,164887,278830,4.473,12.038,545803,145662,400141,3.952,14.808,-102086,-2.770,24.077,13996,14270,68736
1981,40,56360,66085,941105,912225,10163,15.621,8110,12.466,190449,75386,115063,8.264,20.877,133066,44380,88686,4.865,14.587,57383,6.290,29.174,6176,6263,30355
1981,41,53563,62217,826902,836565,8915,14.365,8606,13.867,134583,55681,78902,6.656,16.088,154194,48193,106001,5.761,18.432,-19611,-2.344,32.175,6255,6341,29787
1981,42,179335,217034,4014238,4033848,20743,9.532,21890,10.059,507223,190029,317194,4.711,12.574,548156,152223,395933,3.774,13.589,-40933,-1.015,25.148,15582,15840,81778
1981,44,18750,20878,340879,340905,2158,10.357,2074,9.954,48303,18312,29991,5.372,14.169,48194,12469,35725,3.658,14.137,109,0.032,28.274,1493,1501,7172
1981,45,46565,56112,966181,963103,7198,12.923,6368,11.433,140806,55013,85793,5.712,14.620,134676,36971,97705,3.839,13.984,6130,0.636,27.967,4659,4731,21564
1981,46,14685,16636,176738,179073,1763,10.549,1915,11.459,24030,9462,14568,5.284,13.419,28704,8927,19777,4.985,16.029,-4674,-2.610,26.838,1385,1395,5772
1981,47,69769,84142,1426015,1432249,10307,12.262,10140,12.063,207346,78778,128568,5.500,14.477,219242,64792,154450,4.524,15.308,-11896,-0.831,28.954,7531,7613,36531
1981,48,252337,313604,5178089,5032609,50097,16.301,37520,12.209,1062286,419343,642943,8.333,21.108,770244,260349,509895,5.173,15.305,292042,5.803,30.610,26944,27417,158333
1981,49,24171,28514,432554,436314,4571,16.224,3890,13.807,80868,35244,45624,8.078,18.534,88874,27338,61536,6.266,20.369,-8006,-1.835,37.069,2851,2890,15160
1981,50,11620,12938,170041,168269,1509,11.705,1417,10.991,25031,7342,17689,4.363,14.876,21395,6220,15175,3.696,12.715,3636,2.161,25.430,1031,1038,4269
1981,51,80976,99461,1663628,1647471,12246,12.401,10828,10.965,257862,108733,149129,6.600,15.652,224992,70370,154622,4.271,13.657,32870,1.995,27.314,7768,7921,38186
1981,53,77173,91176,1277677,1271959,12913,14.274,11486,12.697,226536,88115,138421,6.928,17.810,213711,64076,149635,5.038,16.802,12825,1.008,33.603,8267,8357,40939
1981,54,27227,32075,485348,485965,3792,11.810,3859,12.019,67046,26392,40654,5.431,13.796,68407,19648,48759,4.043,14.077,-1361,-0.280,27.593,2863,2880,13008
1981,55,82168,95685,1585494,1600177,9481,9.949,8706,9.136,195608,74569,121039,4.660,12.224,223776,50802,172974,3.175,13.984,-28168,-1.760,24.448,6371,6468,30451
1981,56,11668,13204,159782,155466,2074,15.980,1623,12.505,35849,11887,23962,7.646,23.059,26952,8829,18123,5.679,17.336,8897,5.723,34.673,1206,1211,5690
1982,01,53714,65802,1044027,1059487,7771,11.689,9131,13.735,157072,57313,99759,5.410,14.825,188371,58759,129612,5.546,17.779,-31299,-2.954,29.651,6600,6671,38147
1982,02,8115,9585,130776,125826,1855,19.910,1319,14.157,38111,13277,24834,10.552,30.289,28335,10009,18326,7.955,22.519,9776,7.769,45.039,884,894,6311
1982,04,47214,57938,848033,846593,9573,16.764,7909,13.850,160117,66147,93970,7.813,18.913,157502,48143,109359,5.687,18.604,2615,0.309,37.208,5775,5805,31970
1982,05,36447,42425,582912,592717,5465,12.825,5840,13.705,84406,30634,53772,5.168,14.241,103941,31256,72685,5.273,17.536,-19535,-3.296,28.481,4247,4278,19933
1982,06,430722,523050,8334896,8381515,74204,14.199,73319,14.029,1491715,557871,933844,6.656,17.798,1584490,531181,1053309,6.338,18.905,-92775,-1.107,35.595,51705,52440,301470
1982,08,63007,74344,1121586,1107314,12047,16.402,10260,13.969,229288,88010,141278,7.948,20.707,201451,67996,133455,6.141,18.193,27837,2.514,36.386,7456,7525,42071
1982,09,59662,68564,1290857,1296733,7280,10.632,7100,10.369,173743,53128,120615,4.097,13.399,183934,50138,133796,3.866,14.184,-10191,-0.786,26.797,5035,5110,25743
1982,10,10382,12010,240438,239579,1360,11.326,1355,11.285,31892,9397,22495,3.922,13.312,30355,9349,21006,3.902,12.670,1537,0.642,25.340,929,940,5018
1982,11,13729,15761,328927,338939,2055,13.025,2088,13.234,48509,17579,30930,5.186,14.312,68181,18351,49830,5.414,20.116,-19672,-5.804,28.624,1433,1448,12041
1982,12,194370,234182,3197201,3193215,36836,15.889,32145,13.865,615551,245542,370009,7.689,19.277,607209,203024,404185,6.358,19.016,8342,0.261,38.031,23953,24209,133806
1982,13,86244,107421,1784828,1787806,13855,12.903,13763,12.818,288390,107706,180684,6.024,16.131,293483,91473,202010,5.116,16.416,-5093,-0.285,32.262,9651,9774,52466
1982,15,17949,21814,312384,316814,2779,12.740,2779,12.740,50250,20934,29316,6.608,15.861,58881,17632,41249,5.565,18.585,-8631,-2.724,31.722,1977,1997,12127
1982,16,17239,20319,236391,240687,2695,13.170,2982,14.573,40331,17137,23194,7.120,16.757,48860,16047,32813,6.667,20.300,-8529,-3.544,33.513,2116,2128,10108
1982,17,180203,213524,3910025,3991686,23175,10.813,24789,11.566,507235,188603,318632,4.725,12.707,669922,198239,471683,4.966,16.783,-162687,-4.076,25.415,17472,17766,102014
1982,18,81622,99825,1698022,1739983,10338,10.305,11330,11.294,202719,67408,135311,3.874,11.651,286245,71929,214316,4.134,16.451,-83526,-4.800,23.301,7970,8092,39287
1982,19,54670,65192,842576,863381,6294,9.540,7858,11.911,104223,38971,65252,4.514,12.072,145389,42740,102649,4.950,16.840,-41166,-4.768,24.143,5775,5830,26582
1982,20,47375,55909,771424,780183,6619,11.811,6883,12.282,111997,41149,70848,5.274,14.355,129769,40888,88881,5.241,16.633,-17772,-2.278,28.710,5018,5077,27598
1982,21,52028,62063,938650,948098,7429,11.943,7706,12.389,137946,54671,83275,5.766,14.550,155829,43652,112177,4.604,16.436,-17883,-1.886,29.100,5676,5714,26680
1982,22,68122,81680,1337587,1332199,11452,14.185,9560,11.841,253960,90836,163124,6.819,19.063,243401,78296,165105,5.877,18.271,10559,0.793,36.541,7058,7133,45421
1982,23,19912,23067,323735,323843,2498,10.768,2760,11.898,50610,17456,33154,5.390,15.628,50255,19473,30782,6.013,15.518,355,0.110,31.037,1950,1968,10306
1982,24,63194,76553,1311035,1311947,9068,11.881,8605,11.275,210966,78804,132162,6.007,16.080,212443,62742,149701,4.782,16.193,-1477,-0.113,32.161,5854,5964,33968
1982,25,100473,117817,2324319,2332709,12403,10.557,11742,9.994,317053,105350,211703,4.516,13.592,332836,93019,239817,3.988,14.268,-15783,-0.677,27.183,8213,8296,52763
1982,26,126896,154341,2689921,2740296,16494,10.604,18891,12.145,369065,115124,253941,4.201,13.468,471410,139121,332289,5.077,17.203,-102345,-3.735,26.936,12845,13062,66567
1982,27,71090,84708,1443060,1459244,9105,10.728,9427,11.108,202420,71677,130743,4.912,13.872,233478,64412,169066,4.414,16.000,-31058,-2.128,27.743,6634,6695,34901
1982,28,36062,43084,607691,615455,5036,11.573,5901,13.560,86113,31885,54228,5.181,13.992,101092,32921,68171,5.349,16.426,-14979,-2.434,27.984,4187,4216,20885
1982,29,81824,98383,1610759,1622461,11145,11.247,12568,12.683,233651,83343,150308,5.137,14.401,255433,78344,177089,4.829,15.744,-21782,-1.343,28.802,8813,8931,43273
1982,30,17893,20489,203505,206107,2675,13.004,2838,13.796,36238,14571,21667,7.070,17.582,41493,13543,27950,6.571,20.132,-5255,-2.550,35.164,1990,2005,9363
1982,31,31870,37028,475086,483931,3902,10.474,4352,11.682,64593,24091,40502,4.978,13.348,81874,23561,58313,4.869,16.919,-17281,-3.571,26.695,3088,3158,14271
1982,32,17046,19833,353847,353030,3314,16.851,2980,15.153,74520,32683,41837,9.258,21.109,72395,25891,46504,7.334,20.507,2125,0.602,41.014,2105,2119,14407
1982,33,18770,21225,343956,339170,2621,12.378,2522,11.910,62794,20457,42337,6.031,18.514,53137,19783,33354,5.833,15.667,9657,2.847,31.334,1745,1764,9890
1982,34,136674,156332,2613277,2615338,17366,11.119,17080,10.935,399896,123198,276698,4.711,15.290,403842,122689,281153,4.691,15.441,-3946,-0.151,30.581,12230,12332,64366
1982,35,23585,27711,352138,347527,4115,14.936,3795,13.774,71799,26418,45381,7.602,20.660,62770,22167,40603,6.379,18.062,9029,2.598,36.124,2670,2699,13570
1982,36,317011,360591,5951950,5962905,39199,10.839,41304,11.421,870756,276593,594163,4.639,14.603,893927,289149,604778,4.849,14.991,-23171,-0.389,29.206,30555,30824,166394
1982,37,92092,113505,1992773,2006078,13372,11.763,13719,12.068,263362,94515,168847,4.711,13.128,288524,84023,204501,4.188,14.382,-25162,-1.254,26.256,9723,9859,44841
1982,38,14048,16186,178138,176687,1911,11.805,1915,11.830,30604,10757,19847,6.088,17.321,27612,8916,18696,5.046,15.628,2992,1.693,31.255,1378,1391,6230
1982,39,156355,197058,3512406,3569796,19923,10.051,22236,11.218,450185,149580,300605,4.190,12.611,565404,150917,414487,4.228,15.839,-115219,-3.228,25.222,15044,15293,78568
1982,40,57826,67985,995022,968164,10739,16.018,8857,13.211,214067,78851,135216,8.144,22.111,160140,55749,104391,5.758,16.541,53927,5.570,33.081,6610,6681,36688
1982,41,51531,60681,771931,801663,8223,13.378,9795,15.935,117245,48819,68426,6.090,14.625,176592,49791,126801,6.211,22.028,-59347,-7.403,29.250,7103,7194,32616
1982,42,176891,215426,3962006,3983138,21029,9.725,22645,10.472,538573,177127,361446,4.447,13.521,579541,164513,415028,4.130,14.550,-40968,-1.029,27.043,15560,15827,82730
1982,44,18480,20639,333966,337559,2035,9.797,2299,11.068,45513,15547,29966,4.606,13.483,52469,14935,37534,4.424,15.544,-6956,-2.061,26.966,1647,1659,9071
1982,45,45731,55696,948356,957131,6826,12.208,7259,12.983,136126,50972,85154,5.325,14.222,154332,41587,112745,4.345,16.124,-18206,-1.902,28.445,5224,5277,26328
1982,46,14429,16402,173777,175847,1785,10.803,2028,12.273,26019,10739,15280,6.107,14.796,30167,9183,20984,5.222,17.155,-4148,-2.359,29.593,1468,1481,6253
1982,47,68749,83717,1404455,1416347,10657,12.695,11120,13.246,215834,80950,134884,5.715,15.239,238333,68736,169597,4.853,16.827,-22499,-1.589,30.478,8019,8124,41480
1982,48,258663,324146,5470034,5324534,50884,15.952,40550,12.712,1174841,412709,762132,7.751,22.065,886538,301441,585097,5.661,16.650,288303,5.415,33.300,29367,29895,181644
1982,49,23959,28621,435749,434214,4218,14.757,4141,14.488,80412,30697,49715,7.070,18.519,77411,26103,51308,6.012,17.828,3001,0.691,35.656,2969,2998,16799
1982,50,11725,13089,167772,168752,1640,12.603,1487,11.427,22236,7548,14688,4.473,13.177,24360,7908,16452,4.686,14.435,-2124,-1.259,26.353,1093,1098,4484
1982,51,80427,99812,1651418,1655798,12051,12.090,11783,11.821,247828,89265,158563,5.391,14.967,256222,76997,179225,4.650,15.474,-8394,-0.507,29.935,8286,8405,44107
1982,53,76421,91145,1234320,1250082,12695,13.921,12785,14.020,211011,79238,131773,6.339,16.880,242739,72187,170552,5.775,19.418,-31728,-2.538,33.760,8871,8952,44621
1982,54,26557,31551,473519,480059,3552,11.159,4112,12.918,64254,22337,41917,4.653,13.385,77219,21938,55281,4.570,16.085,-12965,-2.701,26.769,2919,2951,12892
1982,55,81244,95332,1553778,1568792,9499,9.944,9883,10.346,192907,64598,128309,4.118,12.297,223653,56173,167480,3.581,14.256,-30746,-1.960,24.593,7004,7082,32074
1982,56,11787,13498,158600,159320,2169,16.245,1876,14.051,32284,12552,19732,7.878,20.264,33693,10439,23254,6.552,21.148,-1409,-0.884,40.527,1397,1405,6805
1983,01,53814,65471,1008620,1027855,8360,12.735,8714,13.274,162809,55289,107520,5.379,15.840,200970,76820,124150,7.474,19.552,-38161,-3.713,31.679,5579,5711,31797
1983,02,9174,10820,136155,133221,2529,24.789,1293,12.674,38110,17187,20923,12.901,28.607,32396,11705,20691,8.786,24.318,5714,4.289,48.635,872,890,6468
1983,04,49266,60368,856642,852476,10102,17.075,7690,12.998,174995,67745,107250,7.947,20.528,166550,55279,111271,6.485,19.537,8445,0.991,39.074,5200,5269,30468
1983,05,37122,43186,581585,581621,5833,13.624,5087,11.882,91784,32117,59667,5.522,15.781,92051,31887,60164,5.482,15.827,-267,-0.046,31.561,3608,3656,16444
1983,06,438902,531259,8280440,8291405,75920,14.401,67750,12.852,1567694,548354,1019340,6.614,18.907,1593075,553948,1039127,6.681,19.214,-25381,-0.306,37.815,44940,45734,271458
1983,08,64865,76473,1100338,1112354,12277,16.276,10187,13.506,205818,77216,128602,6.942,18.503,230287,70265,160022,6.317,20.703,-24469,-2.200,37.006,7167,7240,41256
1983,09,60884,69976,1295443,1292671,8025,11.592,6536,9.441,182498,57752,124746,4.468,14.118,177471,48834,128637,3.778,13.729,5027,0.389,27.458,4522,4566,21814
1983,10,10793,12458,248481,244755,1645,13.443,1203,9.831,38020,13085,24935,5.346,15.534,30136,8299,21837,3.391,12.313,7884,3.221,24.625,788,797,4215
1983,11,14187,16235,334784,332258,2249,14.053,1787,11.166,61678,22308,39370,6.714,18.563,57791,17212,40579,5.180,17.393,3887,1.170,34.787,1201,1215,8215
1983,12,203807,245004,3236074,3217719,40558,16.922,29909,12.479,633567,263957,369610,8.203,19.690,597329,210737,386592,6.549,18.564,36238,1.126,37.127,21402,21698,119553
1983,13,89248,110897,1797323,1788570,15834,14.506,12357,11.320,311310,107459,203851,6.008,17.406,294604,105888,188716,5.920,16.471,16706,0.934,32.943,8285,8409,47896
1983,15,18637,22540,310196,311054,3183,14.362,2429,10.960,51819,22056,29763,7.091,16.659,53463,18772,34691,6.035,17.188,-1644,-0.529,33.318,1648,1687,11486
1983,16,17551,20630,235080,235706,2881,14.070,2573,12.566,41441,17163,24278,7.282,17.582,42567,16572,25995,7.031,18.059,-1126,-0.478,35.163,1794,1823,8818
1983,17,183223,216843,3846370,3882039,25615,11.900,22437,10.423,570399,199108,371291,5.129,14.693,643979,182161,461818,4.692,16.589,-73580,-1.895,29.387,15548,15845,89679
1983,18,83255,101407,1664173,1681308,12369,12.291,10823,10.755,229134,86294,142840,5.133,13.628,263307,68760,194547,4.090,15.661,-34173,-2.033,27.257,7682,7816,38357
1983,19,54838,65355,847949,846251,6792,10.402,6666,10.210,147600,73095,74505,8.638,17.442,146385,47585,98800,5.623,17.298,1215,0.144,34.596,4820,4868,22394
1983,20,48156,56687,732337,751994,6935,12.316,6179,10.973,108066,38267,69799,5.089,14.371,146998,49108,97890,6.530,19.548,-38932,-5.177,28.741,4378,4448,21433
1983,21,52213,61997,913500,926024,7696,12.411,7724,12.456,137309,55101,82208,5.950,14.828,162323,59172,103151,6.390,17.529,-25014,-2.701,29.656,5171,5221,27016
1983,22,69621,83111,1239699,1289876,11258,13.662,9840,11.941,211201,77014,134187,5.971,16.374,311738,87299,224439,6.768,24.168,-100537,-7.794,32.747,7075,7164,45913
1983,23,20189,23360,328060,325779,2884,12.442,2523,10.885,50771,16162,34609,4.961,15.585,46290,16081,30209,4.936,14.209,4481,1.375,28.418,1688,1708,8294
1983,24,65766,79361,1342280,1328323,10350,13.272,7590,9.733,226799,75107,151692,5.654,17.074,199675,64982,134693,4.892,15.032,27124,2.042,30.064,5082,5166,29537
1983,25,102837,120425,2356705,2342515,13734,11.528,11163,9.370,366525,120517,246008,5.145,15.647,337991,99262,238729,4.237,14.429,28534,1.218,28.857,7581,7700,50534
1983,26,130051,157662,2679726,2689227,19466,12.474,16249,10.412,408388,140846,267542,5.237,15.186,427898,132088,295810,4.912,15.912,-19510,-0.725,30.372,10795,11021,66838
1983,27,72590,86232,1418719,1432201,9888,11.564,8438,9.868,208010,79457,128553,5.548,14.524,235717,66768,168949,4.662,16.458,-27707,-1.935,29.048,5723,5805,31840
