year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1978,72,a) 0,45230,46487,490682,245350,46487,199.991,X,X,490684,490682,X,199.993,199.994,X,X,X,X,X,490670,199.988,X,X,X,X
1978,72,b) 1,33875,35538,415482,436375,927,2.178,14962,35.159,119827,18823,101004,4.313,27.460,161390,104179,57211,23.874,36.984,-41563,-9.525,54.919,12278,12396,87086
1978,72,c) 2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,72,l) Left Censored,207131,260228,4313385,4255834,14414,5.296,38302,14.073,908494,267256,641238,6.280,21.347,792034,380562,411472,8.942,18.611,116460,2.736,37.221,25950,26415,214002
1978,81,a) 0,49184,49526,168303,84154,49526,199.996,X,X,168303,168303,X,199.994,199.994,X,X,X,X,X,168298,199.988,X,X,X,X
1978,81,b) 1,35774,36539,149311,150483,335,0.784,12699,29.725,49014,1950,47064,1.296,32.571,50002,33990,16012,22.587,33.228,-988,-0.657,65.142,9927,9974,27547
1978,81,c) 2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1978,81,l) Left Censored,345451,377833,2846977,2786613,12686,3.264,34433,8.858,548533,70899,477634,2.544,19.685,425964,148755,277209,5.338,15.286,122569,4.398,30.572,23881,24174,88737
1979,11,a) 0,2865,2865,15126,7563,2865,200.000,X,X,15126,15126,X,200.000,200.000,X,X,X,X,X,15126,200.000,X,X,X,X
1979,11,b) 1,2280,2280,12714,13880,D,D,982,35.451,3985,D,3981,D,28.710,6305,4081,2224,29.402,45.425,-2320,-16.715,57.421,731,733,2837
1979,11,c) 2,2004,2007,11818,12845,129,5.687,652,28.741,3385,383,3002,2.982,26.353,5424,2854,2570,22.219,42.227,-2039,-15.874,52.705,472,500,2403
1979,11,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,11,l) Left Censored,12900,13493,146203,152230,606,4.261,2062,14.500,27623,4014,23609,2.637,18.146,39811,14144,25667,9.291,26.152,-12188,-8.006,36.291,1447,1462,8753
1979,21,a) 0,2975,2981,25873,12937,2981,200.000,X,X,25873,25873,X,200.000,200.000,X,X,X,X,X,25873,200.000,X,X,X,X
1979,21,b) 1,2049,2064,29030,26037,4,0.166,690,28.666,14227,158,14069,0.607,54.641,8152,5037,3115,19.346,31.309,6075,23.332,62.619,513,513,4142
1979,21,c) 2,1568,1593,19473,19937,87,4.940,423,24.020,7072,1073,5999,5.382,35.472,7948,4643,3305,23.288,39.866,-876,-4.394,70.943,328,328,3490
1979,21,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,21,l) Left Censored,13275,18964,748473,709392,1121,5.779,1987,10.244,172809,26133,146676,3.684,24.360,94396,36275,58121,5.114,13.307,78413,11.054,26.613,1021,1038,11503
1979,22,a) 0,439,440,2034,1017,440,200.000,X,X,2034,2034,X,200.000,200.000,X,X,X,X,X,2034,200.000,X,X,X,X
1979,22,b) 1,359,359,1176,1233,0,0.000,74,18.687,363,0,363,0.000,29.440,466,298,168,24.169,37.794,-103,-8.354,58.881,58,58,261
1979,22,c) 2,282,282,950,969,9,3.015,42,14.070,211,34,177,3.509,21.775,242,83,159,8.566,24.974,-31,-3.199,43.550,34,34,58
1979,22,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,22,l) Left Censored,4890,11069,678769,667970,344,3.097,421,3.790,59046,18199,40847,2.725,8.840,37866,6790,31076,1.017,5.669,21180,3.171,11.338,120,120,583
1979,23,a) 0,74691,74699,327559,163780,74699,200.000,X,X,327559,327559,X,200.000,200.000,X,X,X,X,X,327559,200.000,X,X,X,X
1979,23,b) 1,59583,59603,355283,350811,6,0.008,22409,31.649,143914,253,143661,0.072,41.023,133485,77957,55528,22.222,38.050,10429,2.973,76.101,17616,17619,63188
1979,23,c) 2,47093,47121,301179,307886,2526,4.900,11386,22.087,96539,8531,88008,2.771,31.355,110293,50925,59368,16.540,35.823,-13754,-4.467,62.711,8963,8966,42095
1979,23,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,23,l) Left Censored,266945,272595,3593815,3529376,7534,2.654,30084,10.598,816625,54009,762616,1.530,23.138,686296,178121,508175,5.047,19.445,130329,3.693,38.891,23117,23142,119838
1979,31-33,a) 0,24371,24421,220340,110170,24421,200.000,X,X,220340,220340,X,200.000,200.000,X,X,X,X,X,220340,200.000,X,X,X,X
1979,31-33,b) 1,20420,20525,257332,252602,49,0.204,6972,29.066,87574,2128,85446,0.842,34.669,78207,51253,26954,20.290,30.961,9367,3.708,61.921,5056,5066,36982
1979,31-33,c) 2,17725,17845,248404,246818,667,3.444,3713,19.171,65529,7045,58484,2.854,26.550,62658,34609,28049,14.022,25.386,2871,1.163,50.773,2822,2831,26248
1979,31-33,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,31-33,l) Left Censored,198614,246987,18392017,18128075,6310,2.492,18660,7.371,2073750,283641,1790109,1.565,11.439,1541078,465057,1076021,2.565,8.501,532672,2.938,17.002,11470,11637,158204
1979,42,a) 0,25421,25626,108789,54397,25626,199.992,X,X,108790,108789,X,199.993,199.994,X,X,X,X,X,108787,199.989,X,X,X,X
1979,42,b) 1,21270,21681,125591,124288,118,0.476,6349,25.604,42834,848,41986,0.682,34.464,39637,26055,13582,20.963,31.891,3197,2.572,63.783,5065,5087,20413
1979,42,c) 2,18610,19249,127283,126135,675,3.287,3254,15.843,32539,3430,29109,2.719,25.797,30210,14439,15771,11.447,23.951,2329,1.846,47.901,2589,2616,11535
1979,42,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,42,l) Left Censored,182424,252958,3728183,3678706,9144,3.548,18611,7.222,571516,122779,448737,3.338,15.536,472851,167857,304994,4.563,12.854,98665,2.682,25.707,10210,10487,63981
1979,44-45,a) 0,85525,87408,354812,177406,87408,200.000,X,X,354812,354812,X,200.000,200.000,X,X,X,X,X,354812,200.000,X,X,X,X
1979,44-45,b) 1,67882,71623,369024,381870,865,1.048,22756,27.560,100639,6138,94501,1.607,26.354,124414,78219,46195,20.483,32.580,-23775,-6.226,52.709,18834,18968,65580
1979,44-45,c) 2,61069,65183,363232,371020,3084,4.395,13054,18.604,81272,12609,68663,3.398,21.905,96188,47619,48569,12.835,25.925,-14916,-4.020,43.810,10619,10714,38229
1979,44-45,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,44-45,l) Left Censored,538968,796189,9342201,9282654,32663,4.006,71064,8.715,1355752,371411,984341,4.001,14.605,1229578,408632,820946,4.402,13.246,126174,1.359,26.492,43887,45303,198940
1979,48-49,a) 0,15075,15085,69658,34829,15085,200.000,X,X,69658,69658,X,200.000,200.000,X,X,X,X,X,69658,200.000,X,X,X,X
1979,48-49,b) 1,10179,10209,69204,68679,19,0.154,4306,34.859,23185,604,22581,0.879,33.759,21747,14901,6846,21.697,31.665,1438,2.094,63.330,3631,3631,12808
1979,48-49,c) 2,8030,8093,56503,56933,410,4.617,1985,22.352,15944,1418,14526,2.491,28.005,16738,8154,8584,14.322,29.399,-794,-1.395,56.010,1690,1693,6908
1979,48-49,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,48-49,l) Left Censored,60493,81266,2398685,2349503,3509,4.197,8202,9.810,388050,75616,312434,3.218,16.516,288806,81702,207104,3.477,12.292,99244,4.224,24.584,5498,5540,35657
1979,51,a) 0,5868,5886,37633,18817,5886,200.000,X,X,37633,37633,X,200.000,200.000,X,X,X,X,X,37633,200.000,X,X,X,X
1979,51,b) 1,4044,4105,33719,34331,18,0.375,1408,29.333,12134,239,11895,0.696,35.344,13139,7804,5335,22.732,38.272,-1005,-2.927,70.688,1132,1132,6069
1979,51,c) 2,3238,3372,31635,31509,169,4.658,681,18.771,8837,1098,7739,3.485,28.046,8560,4881,3679,15.491,27.167,277,0.879,54.335,527,529,3941
1979,51,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,51,l) Left Censored,27562,51525,2172642,2139412,1983,3.765,4258,8.085,352911,41912,310999,1.959,16.496,286632,69986,216646,3.271,13.398,66279,3.098,26.795,1760,1786,15839
1979,52,a) 0,14897,14904,53084,26542,14904,200.000,X,X,53084,53084,X,200.000,200.000,X,X,X,X,X,53084,200.000,X,X,X,X
1979,52,b) 1,11943,11956,51589,50205,3,0.022,3642,26.438,20185,140,20045,0.279,40.205,16965,12027,4938,23.956,33.791,3220,6.414,67.583,2895,2895,9972
1979,52,c) 2,9995,10092,61792,58980,373,3.502,1492,14.007,16737,1961,14776,3.325,28.377,11035,5726,5309,9.708,18.710,5702,9.668,37.419,1115,1118,3498
1979,52,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,52,l) Left Censored,115673,209465,4286236,4149696,11299,5.413,9822,4.706,632820,137583,495237,3.315,15.250,360584,83731,276853,2.018,8.689,272236,6.560,17.379,4995,5043,23439
1979,53,a) 0,26266,26321,92094,46047,26321,200.000,X,X,92094,92094,X,200.000,200.000,X,X,X,X,X,92094,200.000,X,X,X,X
1979,53,b) 1,19307,19376,82670,85325,27,0.120,6316,28.046,26083,292,25791,0.342,30.569,30595,18597,11998,21.796,35.857,-4512,-5.288,61.138,5209,5211,15247
1979,53,c) 2,15779,15958,76176,76956,739,4.312,3103,18.104,20780,2533,18247,3.291,27.002,22177,11119,11058,14.449,28.818,-1397,-1.815,54.005,2529,2534,9297
1979,53,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,53,l) Left Censored,117741,127490,872920,869445,4992,3.783,13908,10.541,167861,28808,139053,3.313,19.307,161807,64438,97369,7.411,18.610,6054,0.696,37.221,10620,10662,38442
1979,54,a) 0,38027,38247,138959,69481,38247,199.995,X,X,138959,138959,X,199.997,199.997,X,X,X,X,X,138956,199.993,X,X,X,X
1979,54,b) 1,26566,26811,118512,121254,50,0.160,8754,28.091,40596,405,40191,0.334,33.480,44996,31065,13931,25.620,37.109,-4400,-3.629,66.961,7019,7021,26254
1979,54,c) 2,22642,23075,114612,113620,1029,4.207,3803,15.547,30257,3323,26934,2.925,26.630,27944,13478,14466,11.862,24.594,2313,2.036,49.189,2903,2915,10258
1979,54,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,54,l) Left Censored,165505,180563,2083882,2040954,5171,2.792,14431,7.792,331956,52363,279593,2.566,16.265,244135,82810,161325,4.057,11.962,87821,4.303,23.924,9827,10011,43517
1979,55,a) 0,924,932,13574,6787,932,200.000,X,X,13574,13574,X,200.000,200.000,X,X,X,X,X,13574,200.000,X,X,X,X
1979,55,b) 1,715,733,15153,15587,56,7.031,183,22.976,5076,874,4202,5.607,32.566,5823,2022,3801,12.972,37.358,-747,-4.792,65.131,131,131,1400
1979,55,c) 2,703,725,13650,13372,85,11.604,100,13.652,4053,1134,2919,8.481,30.311,3590,1066,2524,7.972,26.848,463,3.463,53.696,46,46,610
1979,55,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,55,l) Left Censored,17696,35391,2534574,2468449,3243,9.251,2574,7.342,441712,128089,313623,5.189,17.894,307801,74932,232869,3.036,12.469,133911,5.425,24.939,250,255,2427
1979,56,a) 0,23636,23742,118919,59460,23742,200.000,X,X,118919,118919,X,200.000,200.000,X,X,X,X,X,118919,200.000,X,X,X,X
1979,56,b) 1,15629,15773,122848,118611,49,0.261,6071,32.320,48603,847,47756,0.714,40.977,39396,24389,15007,20.562,33.214,9207,7.762,66.429,4962,4965,18989
1979,56,c) 2,11822,12065,121048,119576,585,4.461,2682,20.452,38119,4362,33757,3.648,31.879,35089,17182,17907,14.369,29.345,3030,2.534,58.689,2146,2153,14364
1979,56,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,i) 16 to 20,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,56,l) Left Censored,67887,81148,1859016,1800860,3503,4.198,8102,9.709,427359,87886,339473,4.880,23.731,311072,87107,223965,4.837,17.274,116287,6.457,34.547,5616,5683,43001
1979,61,a) 0,3479,3491,19803,9902,3491,200.000,X,X,19803,19803,X,200.000,200.000,X,X,X,X,X,19803,200.000,X,X,X,X
1979,61,b) 1,2597,2641,18530,18670,6,0.192,960,30.789,6092,43,6049,0.230,32.630,6243,3866,2377,20.707,33.439,-151,-0.809,65.260,804,805,2911
1979,61,c) 2,2018,2087,24266,23530,87,3.873,406,18.073,6080,382,5698,1.623,25.840,4799,1872,2927,7.956,20.396,1281,5.444,40.791,321,321,1571
1979,61,d) 3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,61,e) 4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,61,f) 5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,61,g) 6 to 10,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1979,61,h) 11 to 15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
