,2005,2009,2014,2019,2024,dwa_title,change,pct_change
4.A.1.a.2.I02.D19,0.00166694574054127,0.0025156391059677863,0.002276716302017844,0.003344293140807861,0.004176508359800933,Monitor the handling of hazardous materials or medical wastes.,0.0025095626192596625,150.54854865550624
4.A.1.a.2.I02.D20,0.004844222629309088,0.006312941137385792,0.006102390139004991,0.004579564151556444,0.005323003726916714,Monitor organizational processes.,0.00047878109760762615,9.883548594791003
4.A.1.a.2.I03.D01,0.024380597155149616,0.023606338548266173,0.021521097593779435,0.019808589578377427,0.01781952452566431,Monitor financial information.,-0.006561072629485305,-26.91104154559024
4.A.1.a.2.I03.D02,0.0045512644823374,0.004809548846064761,0.004570297800182178,0.005286604025592674,0.00622057347504638,Monitor financial activities.,0.0016693089927089797,36.67791663585479
4.A.1.a.2.I03.D03,0.05082495255512727,0.051712868683396036,0.04683711985379408,0.044975197409606954,0.038478810701748016,Monitor sales activities.,-0.012346141853379254,-24.291497055482765
4.A.1.a.2.I03.D04,0.007840170920946563,0.00839324038990773,0.00779836448482703,0.00544449580892144,0.010968936004333095,Monitor flow of cash or other resources.,0.0031287650833865324,39.90684788551509
4.A.1.a.2.I03.D05,0.006464887461955937,0.006705633549668777,0.009017939628389883,0.010329307001802058,0.012054043409430204,Monitor financial indicators.,0.005589155947474267,86.45403311913616
4.A.1.a.2.I03.D06,0.011111305490924268,0.01342013254115478,0.015220924699965605,0.007774394729302225,0.018442498658742704,Monitor business indicators.,0.007331193167818436,65.97958425143261
4.A.1.a.2.I04.D01,0.00016679639205149474,0.00014651309108466907,0.00015740849736724068,0.00023695474749685328,0.00020301299745243624,Monitor traffic signals.,3.62166054009415e-05,21.713062827977968
4.A.1.a.2.I04.D02,6.470070923640112e-05,6.131152919912586e-05,5.5280365146828565e-05,5.8302106844581493e-05,5.559387719253854e-05,Time vehicle speed or traffic-control equipment operation.,-9.106832043862585e-06,-14.075320272902061
4.A.1.a.2.I05.D01,0.006038362614800949,0.006856812662762513,0.030023711784359898,0.03298908033538619,0.036745719253120465,Monitor patient progress or responses to treatments.,0.030707356638319517,508.5378039909544
4.A.1.a.2.I05.D02,0.004945300132150505,0.005556672290156392,0.005574628748481494,0.004167156745175227,0.003998431929954648,Monitor clients to evaluate treatment progress.,-0.0009468682021958564,-19.14682985649453
4.A.1.a.2.I05.D03,0.0014691411402005129,0.001719709071661326,0.025098393087518274,0.02490483371294743,0.0274901454718677,Monitor patients following surgeries or other treatments.,0.026021004331667187,1771.171170668855
4.A.1.a.2.I05.D04,0.0007178168814424759,0.0007735331286629439,0.0007848278651199975,0.000889438834807029,0.001156763365541844,Monitor animal behavior or condition.,0.0004389464840993682,61.15020354735754
4.A.1.a.2.I05.D05,0.012255276972258576,0.013645688045073026,0.01788537015783609,0.006857482880292662,0.006633200326082293,Monitor health or behavior of people or animals.,-0.005622076646176284,-45.87474162275231
4.A.1.a.2.I05.D06,0.0006469145305482224,0.0006658413406937031,0.001558838154933913,0.01327024634318181,0.012295194686750872,Monitor patients to detect health problems.,0.01164828015620265,1800.5902798830953
4.A.1.a.2.I05.D07,0.013181728186489104,0.014438911786614227,0.03755214795308477,0.03737110414902612,0.04027064976994183,"Monitor patient conditions during treatments, procedures, or activities.",0.027088921583452726,205.50356675703645
4.A.1.a.2.I05.D08,0.0035714051003967106,0.003936069525967626,0.004181035444679857,0.0043730482550226255,0.0043380093064737165,Monitor nutrition related activities of individuals or groups.,0.0007666042060770059,21.46505883613852
4.A.1.a.2.I06.D01,0.021472397464879965,0.02252708765756923,0.023968084234670176,0.02592664252527576,0.03543662279664339,Monitor performance of organizational members or partners.,0.013964225331763426,65.03337764030854
4.A.1.a.2.I06.D02,0.0020611665139859516,0.00240757403623782,0.003860085651346652,0.004108620493323238,0.004121354539683797,Monitor patron activities to identify problems or potential problems.,0.002060188025697845,99.95252745076795
4.A.1.a.2.I06.D03,0.03897102361612912,0.04154056742187166,0.035062657610794544,0.035630860405634374,0.03577715363015917,Monitor student performance.,-0.0031938699859699535,-8.195499346976586
4.A.1.a.2.I06.D04,0.034911447499262054,0.03714097526952343,0.030240148468239855,0.03197788609672702,0.030638827189219776,Supervise school or student activities.,-0.004272620310042278,-12.238450754963944
4.A.1.a.2.I06.D05,0.03676083257872313,0.039293971144946614,0.03313312585167111,0.03274705244606216,0.03145227269310163,Enforce rules or policies governing student behavior.,-0.005308559885621504,-14.440804283344919
4.A.1.a.2.I06.D06,0.009483605960277468,0.009815537218711196,0.010530866971591684,0.0104217942797282,0.010876890732728035,Monitor activities of individuals to ensure safety or compliance with rules.,0.001393284772450567,14.691508465096566
4.A.1.a.2.I06.D07,0.034911447499262054,0.03714097526952343,0.030445256510263835,0.03107908146162367,0.02970876656035621,"Monitor student behavior, social development, or health.",-0.005202680938905843,-14.902507090305594
4.A.1.a.2.I07.D01,0.008001506165866515,0.008441207096160927,0.008173828043482224,0.007753321678635509,0.007015829953144923,Monitor environment to ensure safety.,-0.0009856762127215925,-12.318633420872327
4.A.1.a.2.I07.D02,0.015622027897946155,0.016227398022689184,0.015552266179813314,0.015011036424924174,0.015000665586326546,Monitor access or flow of people to prevent problems.,-0.0006213623116196089,-3.9774753679789554
4.A.1.a.2.I07.D03,0.027779467030915925,0.027793533378761722,0.02612631827487101,0.023979648740342786,0.022404845908514333,Monitor building premises to ensure occupant or visitor safety.,-0.005374621122401592,-19.34745946140776
4.A.1.a.2.I07.D04,0.01002333390814221,0.01075191451549054,0.009968182700158788,0.00928103980363663,0.008360130975654209,Locate suspicious objects or vehicles.,-0.0016632029324880008,-16.593310646240557
4.A.1.a.2.I07.D05,0.015279549179527436,0.015875300001885074,0.015229101764763903,0.014597926583520734,0.014542272799448756,Patrol properties to maintain safety.,-0.0007372763800786806,-4.825249563426471
4.A.1.a.2.I07.D06,0.05051329692136624,0.05031856798664697,0.04924560614792617,0.04301353053754308,0.036197188108631026,Monitor work areas to provide security.,-0.014316108812735213,-28.34126791411184
4.A.1.a.2.I07.D07,0.011808851334708987,0.012195115122894621,0.012351711911104403,0.010743275374899327,0.01141808759262743,Maintain surveillance of individuals or establishments.,-0.0003907637420815565,-3.3090749557749968
4.A.1.a.2.I07.D08,0.002675406723560712,0.0022870040275235573,0.0017485290227027687,0.0012750756620079355,0.001003843531839413,Monitor alarm systems.,-0.0016715631917212993,-62.47884394551447
4.A.1.a.2.I07.D09,0.005537232944120154,0.005432742745595602,0.00513596329315612,0.005109902593335468,0.005820634936351245,Monitor work areas or procedures to ensure compliance with safety procedures.,0.00028340199223109066,5.118115764517872
4.A.1.a.2.I07.D10,0.0031229431028997673,0.003404236337374295,0.0031540472126685903,0.003093601886209741,0.003144207803752147,Locate fires or fire danger areas.,2.126470085237961e-05,0.6809186127225486
4.A.1.a.2.I07.D11,0.002415215459378275,0.0025875891653475824,0.002360871927233663,0.002357762176262332,0.0021104403907853514,Monitor surroundings to detect potential hazards.,-0.0003047750685929236,-12.618959828593464
4.A.1.a.2.I07.D12,0.0036822941557117443,0.004014738657040477,0.0038441574105416336,0.0037269641312482667,0.0035573480547093626,Patrol natural areas to ensure safety or enforce regulations.,-0.00012494610100238172,-3.393159148042889
4.A.1.a.2.I07.D13,0.0012045994706760003,0.0012032737556979128,0.001115658278417813,0.0011219448271631311,0.0011581568796139527,Monitor work environment to ensure safety or adherence to specifications.,-4.644259106204767e-05,-3.8554384417905223
4.A.1.a.2.I08.D01,0.03403655321642591,0.03444961377469422,0.03071756980359883,0.027483706824538677,0.02445866562226454,Monitor market conditions or trends.,-0.00957788759416137,-28.140004463022766
4.A.1.a.2.I08.D02,0.0028173039871650083,0.0029428600811178592,0.003095274559430822,0.0038781437576980047,0.00411196665540854,Monitor current trends.,0.0012946626682435315,45.95395719246904
4.A.1.a.2.I08.D03,0.011273658915817898,0.011882584968727388,0.01153306847593311,0.009781017442788423,0.016883743154820514,Monitor external affairs or events affecting business operations.,0.005610084239002616,49.76276363241035
4.A.1.a.2.I08.D04,6.96064854732098e-05,9.332044018131788e-05,9.522873379684798e-05,8.405805765945685e-05,6.732873253661e-05,Monitor external factors impacting operations.,-2.2777529365997925e-06,-3.27232860719057
4.A.1.a.2.I09.D01,0.001498020426726632,0.0015388540585899318,0.001402196257391513,0.0013780994652674368,0.0014463209211568074,Inspect landscaping to determine treatment needs.,-5.1699505569824606e-05,-3.451188291390305
4.A.1.a.2.I09.D02,0.0017852397411194112,0.001915215393841187,0.0019022748764624382,0.0018836965845970203,0.0019092609644804264,Monitor environmental conditions to detect hazards.,0.00012402122336101521,6.947034647752651
4.A.1.a.2.I09.D03,0.0007920514577051278,0.0008685333367675255,0.0008552698712470041,0.0007635468691573504,0.0006654396408547522,Measure environmental characteristics.,-0.00012661181685037564,-15.98530191677418
4.A.1.a.2.I09.D04,0.0011426756159132643,0.0010831703491845568,0.0010129339018891915,0.0009386092863627001,0.0008167459319473736,Monitor activities affecting environmental quality.,-0.00032592968396589074,-28.523377888430474
4.A.1.a.2.I09.D05,0.0031229431028997673,0.003404236337374295,0.0031540472126685903,0.003093601886209741,0.003144207803752147,Assess characteristics of fires.,2.126470085237961e-05,0.6809186127225486
4.A.1.a.2.I09.D06,0.001095283966229377,0.0012355626280006488,0.001233373940409981,0.0012481489861560203,0.001313423684385198,Inspect condition of natural environments.,0.00021813971815582106,19.916270563768823
4.A.1.a.2.I10.D01,0.0,0.0,0.0024930678081394844,0.004048601323090998,0.00511691032993646,Monitor the security of digital information.,0.00511691032993646,
4.A.1.a.2.I10.D02,0.0,0.0,0.0045120362134943035,0.005643519065218204,0.004991054006371293,Monitor the performance of computer networks.,0.004991054006371293,
4.A.1.a.2.I10.D03,0.0,0.0,0.00631022386929507,0.012718366560721254,0.013452471452214019,Monitor computer system performance to ensure proper operation.,0.013452471452214019,
4.A.1.a.2.I11.D01,0.0032724304353987485,0.0035587749863145576,0.003179430184646641,0.00010700426838543671,0.0047308335891165084,Identify actions needed to bring properties or facilities into compliance with regulations.,0.00145840315371776,44.56636076788145
4.A.1.a.2.I11.D02,0.0005252883046016829,0.0005236209898573746,0.0022381307775008745,0.0034943020422205594,0.0036174891883477287,Inspect products or operations to ensure that standards are met.,0.0030922008837460458,588.6673768780763
4.A.1.a.2.I11.D03,0.010018798379168557,0.010699001825907732,0.009092299811399408,0.0001607015234176617,0.009026450730659767,Monitor operations to ensure compliance with safety or security policies or regulations.,-0.0009923476485087894,-9.904856959414555
4.A.1.a.2.I11.D04,0.03798301879439901,0.04037788805765262,0.03562236066068639,0.024631898682645554,0.03960579687185428,Monitor organizational compliance with regulations.,0.0016227780774552697,4.27237783873715
4.A.1.a.2.I11.D05,0.004027827414051495,0.004551144547202692,0.004041854987592156,0.0028099742339029016,0.0030629439304944517,Verify that medical activities or operations meet standards.,-0.0009648834835570431,-23.955432653120802
4.A.1.a.2.I11.D06,0.004725465819652002,0.004679273511571641,0.00565205533079038,0.006849053660025976,0.006903028656150036,Monitor processes for compliance with standards.,0.0021775628364980332,46.08144296467254
4.A.1.a.2.I11.D07,0.00317551821426783,0.00416293151604841,0.006668737054045458,0.008009476316739815,0.010119992563035425,Evaluate personnel practices to ensure adherence to regulations.,0.0069444743487675955,218.6879079315488
4.A.1.a.2.I11.D08,0.00016179805399889723,0.0001994257806674763,0.0020398369561421426,0.0033736393150696586,0.005153215038657181,Monitor operational activities to ensure compliance with regulations or standard operating procedures.,0.004991416984658284,3084.9672547312
4.A.1.a.2.I11.D09,0.0026229241740084383,0.0024344503230100396,0.002057298396596842,0.002107851405022239,0.0020390778017242168,Evaluate construction projects to determine compliance with external standards or regulations.,-0.0005838463722842215,-22.259369068682165
4.A.1.a.2.I11.D10,0.01414270495800887,0.014996874698458328,0.014943756274406621,0.013422986936347601,0.01990671523429922,Determine operational compliance with regulations or standards.,0.005764010276290352,40.756066773677915
4.A.1.a.2.I11.D11,0.0018891866602502817,0.002053796247510444,0.024774036183852443,0.023964975653211887,0.024863444788789105,Monitor medical facility activities to ensure adherence to standards or regulations.,0.022974258128538823,1216.0925445818662
4.A.1.b.1.I01.D01,0.00504480408412351,0.004954942091867255,0.004379669977071851,0.004693358625156711,0.00453896870424094,Apply identification labels or tags.,-0.0005058353798825703,-10.02685875303827
4.A.1.b.1.I01.D02,0.003243273463425263,0.003116529420295292,0.003075513319501601,0.0030442753379824644,0.0025319417261752183,Mark agricultural or forestry products for identification.,-0.0007113317372500448,-21.932524200373724
